vector_count,dimensions,m,ef_construction,ef_search,k,recall_at_k,avg_returned,query_p50_ms,query_p95_ms,query_p99_ms,query_mean_ms,num_queries,build_time_ms,insert_throughput_per_sec,memory_delta_bytes,memory_delta_mb,max_graph_level,num_levels,data_distribution,distance_comps_per_query,peak_rss_mb
10000,64,16,200,128,200,0.910055,200.000,0.139333,0.145627,0.155009,0.139833,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,128,500,0.980720,500.000,0.280667,0.289752,0.300920,0.281377,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,256,10,0.992200,10.000,0.166791,0.172381,0.183961,0.167187,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,256,50,0.977480,50.000,0.167208,0.173295,0.183840,0.167660,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,256,200,0.945695,200.000,0.169521,0.175794,0.188209,0.170118,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,256,500,0.980720,500.000,0.280980,0.289669,0.299378,0.281636,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,32,200,16,10,0.664200,10.000,0.027125,0.035044,0.041933,0.028007,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,16,50,0.860860,50.000,0.065688,0.070504,0.075005,0.066012,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,16,200,0.986530,200.000,0.195542,0.202835,0.209712,0.195898,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,16,500,0.998978,500.000,0.336916,0.348502,0.359961,0.337685,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,32,10,0.835600,10.000,0.045292,0.051042,0.055293,0.045824,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,32,50,0.860860,50.000,0.065708,0.070750,0.073627,0.065969,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,32,200,0.986530,200.000,0.195916,0.203258,0.210720,0.196343,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,32,500,0.998978,500.000,0.337479,0.348841,0.359253,0.338247,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,64,10,0.951200,10.000,0.079834,0.084792,0.090549,0.080084,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,64,50,0.906140,50.000,0.080250,0.085167,0.088000,0.080425,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,64,200,0.986530,200.000,0.195833,0.203252,0.212891,0.196469,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,64,500,0.998978,500.000,0.337355,0.349129,0.360879,0.338327,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,128,10,0.994100,10.000,0.139729,0.145542,0.154042,0.140162,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,128,50,0.981640,50.000,0.140625,0.146335,0.155637,0.141039,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,128,200,0.986530,200.000,0.196000,0.203208,0.215209,0.196570,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,128,500,0.998978,500.000,0.337291,0.349171,0.359127,0.337976,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,256,10,0.999600,10.000,0.225917,0.236044,0.244920,0.227513,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,256,50,0.998720,50.000,0.225750,0.234502,0.243217,0.226299,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,256,200,0.994050,200.000,0.228417,0.236625,0.246335,0.228818,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,64,32,200,256,500,0.998978,500.000,0.336958,0.348708,0.360793,0.337738,1000,1627.896,6142.90,65536,0.062,2,3,random,-1.00,28.95
10000,128,8,200,16,10,0.128700,10.000,0.015166,0.019583,0.022250,0.015494,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
